Title,Organization,URL,Rating,Metadata,Skills
Financial Markets,Yale University,https://www.coursera.org/learn/financial-markets-global,4.8,Beginner · Course · 1 - 3 Months,"Skills you'll gain: Finance, Risk Management, Banking, Behavioral Economics, Critical Thinking, Decision Making, Financial Analysis, Innovation, Regulations and Compliance"
Project Initiation: Starting a Successful Project,Google,https://www.coursera.org/learn/project-initiation-google,4.8,Beginner · Course · 1 - 4 Weeks,"Skills you'll gain: Project Management, Strategy and Operations, Collaboration, Communication, Leadership and Management, Planning"
Meta React Native,Meta,https://www.coursera.org/specializations/meta-react-native,4.6,Beginner · Specialization · 3 - 6 Months,"Skills you'll gain: React (web framework), Javascript, Mobile Development, Mobile Development Tools, Web Development, HTML and CSS, Front-End Web Development, Web Development Tools, Application Development, Computer Programming, Programming Principles, User Experience, Web Design, Cross Platform Development, Software Engineering Tools, SQL, Software Engineering, Agile Software Development, Collaboration, Data Management, Human Computer Interaction, Interactive Design, Linux, Product Design, Product Lifecycle, Project Management"
Ask Questions to Make Data-Driven Decisions,Google,https://www.coursera.org/learn/ask-questions-make-decisions,4.7,Beginner · Course · 1 - 4 Weeks,"Skills you'll gain: Data Analysis, Spreadsheet Software, Big Data, Problem Solving, Small Data"
SAP Technology Consultant,SAP,https://www.coursera.org/professional-certificates/sap-technology-consultant,4.7,Beginner · Professional Certificate · 3 - 6 Months,"Skills you'll gain: Leadership and Management, Strategy and Operations, Cloud-Based Integration, Business Analysis, Business Transformation, Business Process Management, Cloud Applications, Strategy, Customer Analysis, Planning, Product Management, Project Management, Business Intelligence, Software As A Service, Supply Chain and Logistics, Cloud Standards, Cloud Computing, Network Architecture, Software Architecture, System Software, Communication"
IBM IT Scrum Master,IBM,https://www.coursera.org/professional-certificates/ibm-it-scrum-master,4.8,Beginner · Professional Certificate · 3 - 6 Months,"Skills you'll gain: DevOps, Software Engineering, Computer Programming, Agile Software Development, Programming Principles, Software Engineering Tools, Application Development, Software Architecture, Communication, Continuous Delivery, Cloud Applications, Continuous Integration, Product Management, Scrum (Software Development), Software-Defined Networking, Leadership and Management, Project Management, Cloud Computing, Databases, IBM Cloud, Information Technology, Operating Systems, Python Programming"
Generative AI for Everyone,DeepLearning.AI,https://www.coursera.org/learn/generative-ai-for-everyone,4.8,Beginner · Course · 1 - 4 Weeks,Skills you'll gain: Strategy
Introduction to Generative AI Learning Path,Google Cloud,https://www.coursera.org/specializations/introduction-to-generative-ai,4.6,Intermediate · Specialization · 1 - 3 Months,"Skills you'll gain: Artificial Neural Networks, Deep Learning, Machine Learning"
Generative AI Automation,Vanderbilt University,https://www.coursera.org/specializations/generative-ai-automation,4.8,Beginner · Specialization · 3 - 6 Months,"Skills you'll gain: Creativity, Data Analysis, Data Model, Problem Solving, Risk Management, Writing"
Prompt Engineering,Vanderbilt University,https://www.coursera.org/specializations/prompt-engineering,4.8,Beginner · Specialization · 1 - 3 Months,"Skills you'll gain: Creativity, Data Analysis, Data Model, Problem Solving, Risk Management, Writing"
IBM Business Analyst,IBM,https://www.coursera.org/professional-certificates/ibm-business-analyst-professional-certificate,4.7,Beginner · Professional Certificate · 3 - 6 Months,"Skills you'll gain: Microsoft Excel, Spreadsheet Software, Data Visualization, Plot (Graphics), Statistical Visualization, Business Analysis, Communication, Data Analysis, Data Science, Data Visualization Software, Interactive Data Visualization, Project Management, Risk Management"
Foundations of User Experience (UX) Design,Google,https://www.coursera.org/learn/foundations-user-experience-design,4.8,Beginner · Course · 1 - 4 Weeks,"Skills you'll gain: User Experience, User Experience Design, User Research, Product Development"
IBM AI Engineering,IBM,https://www.coursera.org/professional-certificates/ai-engineer,4.6,Intermediate · Professional Certificate · 3 - 6 Months,"Skills you'll gain: Machine Learning, Deep Learning, Artificial Neural Networks, Python Programming, Human Learning, Machine Learning Algorithms, Applied Machine Learning, Algorithms, Regression, Machine Learning Software, Mathematics, Network Model, Apache, Big Data, Computer Vision, Network Architecture, Computer Programming, Extract, Transform, Load, Data Analysis, Data Visualization, Visualization (Computer Graphics), Tensorflow, Reinforcement Learning, Data Science"
Generative AI for Data Scientists,IBM,https://www.coursera.org/specializations/generative-ai-for-data-scientists,4.7,Intermediate · Specialization · 1 - 3 Months,"Skills you'll gain: Artificial Neural Networks, Data Analysis, Data Science"
Generative AI Fundamentals,IBM,https://www.coursera.org/specializations/generative-ai-for-everyone,4.7,Beginner · Specialization · 3 - 6 Months,"Skills you'll gain: Artificial Neural Networks, Business Transformation, Machine Learning"
Generative AI for Data Analysts,IBM,https://www.coursera.org/specializations/generative-ai-for-data-analysts,4.7,Intermediate · Specialization · 1 - 3 Months,"Skills you'll gain: Artificial Neural Networks, Data Analysis"
Generative AI Leadership & Strategy,Vanderbilt University,https://www.coursera.org/specializations/generative-ai-leadership-strategy,4.8,Beginner · Specialization · 1 - 3 Months,"Skills you'll gain: Creativity, Problem Solving, Risk Management, Writing"
Indigenous Canada,University of Alberta,https://www.coursera.org/learn/indigenous-canada,4.8,Mixed · Course · 1 - 3 Months,Skills you'll gain: Critical Thinking
Generative AI for Product Managers,IBM,https://www.coursera.org/specializations/generative-ai-for-product-managers,4.7,Intermediate · Specialization · 1 - 3 Months,"Skills you'll gain: Artificial Neural Networks, Leadership and Management, Product Lifecycle, Product Management"
Generative AI for Software Developers,IBM,https://www.coursera.org/specializations/generative-ai-for-software-developers,4.7,Intermediate · Specialization · 1 - 3 Months,"Skills you'll gain: Artificial Neural Networks, Software Engineering"
Meta iOS Developer,Meta,https://www.coursera.org/professional-certificates/meta-ios-developer,4.6,Beginner · Professional Certificate · 3 - 6 Months,"Skills you'll gain: Mobile Development, Swift Programming, iOS Development, Computer Programming, Mobile Development Tools, React (web framework), Application Development, Software Engineering, Data Structures, User Experience, User Experience Design, Web Development, Computer Programming Tools, Software Engineering Tools, Front-End Web Development, Algorithms, Computer Science, Interactive Design, Javascript, Collaboration, Communication, Cross Platform Development, Data Management, Django (Web Framework), Human Computer Interaction, Linux, Problem Solving, Product Design, Software Architecture, Web Design"
Generative AI Assistants,Vanderbilt University,https://www.coursera.org/specializations/generative-ai-assistants,4.8,Beginner · Specialization · 1 - 3 Months,"Skills you'll gain: Creativity, Problem Solving, Risk Management, Strategy, Writing"
Meta Android Developer,Meta,https://www.coursera.org/professional-certificates/meta-android-developer,4.6,Beginner · Professional Certificate · 3 - 6 Months,"Skills you'll gain: Mobile Development, React (web framework), Computer Programming, Mobile Development Tools, Application Development, Software Engineering, Android Development, Other Programming Languages, Web Development, User Experience, Algorithms, Computer Science, Front-End Web Development, Javascript, Programming Principles, Cloud API, Collaboration, Communication, Cross Platform Development, Data Management, Data Structures, Databases, Human Computer Interaction, Interactive Design, Linux, Problem Solving, Product Design, SQL, Software Architecture, Software Engineering Tools, Swift Programming, Web Design"
ChatGPT: Master Free AI Tools to Supercharge Productivity,Vanderbilt University,https://www.coursera.org/specializations/chatgpt-free-ai-tools-to-excel,4.8,Beginner · Specialization · 3 - 6 Months,"Skills you'll gain: Creativity, Problem Solving, Strategy, Writing"
Prompt Engineering for Educators,Vanderbilt University,https://www.coursera.org/specializations/prompt-engineering-for-educators,4.8,Beginner · Specialization · 1 - 3 Months,"Skills you'll gain: Creativity, Planning, Problem Solving, Writing"
IBM Generative AI for Cybersecurity Professionals,IBM,https://www.coursera.org/specializations/generative-ai-for-cybersecurity-professionals,4.7,Intermediate · Specialization · 1 - 3 Months,Skills you'll gain: Artificial Neural Networks
Generative AI for Project Managers,IBM,https://www.coursera.org/specializations/generative-ai-for-project-managers,4.7,Intermediate · Specialization · 1 - 3 Months,Skills you'll gain: Artificial Neural Networks
Generative AI for Business Intelligence (BI) Analysts,IBM,https://www.coursera.org/specializations/generative-ai-for-business-intelligence-analysts,4.7,Intermediate · Specialization · 1 - 3 Months,"Skills you'll gain: Artificial Neural Networks, Business Intelligence, Data Analysis, Data Visualization"
Generative AI for Data Engineers,IBM,https://www.coursera.org/specializations/generative-ai-for-data-engineers,4.7,Intermediate · Specialization · 1 - 3 Months,Skills you'll gain: Artificial Neural Networks
